HomeTeamHomeForm,HomeTeamForm,HomeTeamSeasonWinPerc,AwayTeamAwayForm,AwayTeamForm,AwayTeamSeasonWinPerc,HomeElo,AwayElo,HomeGoals,AwayGoals
0.3333333333333333,0.0,0.2857142857142857,0.3333333333333333,0.4,0.25,1554.4798584,1640.6697998,3,1
0.6666666666666666,0.6,0.5555555555555556,0.3333333333333333,0.4,0.5555555555555556,1670.39990234,1884.97558594,0,1
1.0,0.6,0.5555555555555556,0.0,0.2,0.0,1669.96862793,1589.86401367,2,1
0.3333333333333333,0.2,0.2222222222222222,0.6666666666666666,1.0,0.7777777777777778,1652.76953125,1938.27478027,1,2
0.6666666666666666,0.4,0.7777777777777778,0.0,0.4,0.3333333333333333,1836.32861328,1774.83288574,0,1
0.6666666666666666,0.6,0.5,0.3333333333333333,0.6,0.6,1660.13037109,1889.23779297,1,1
0.0,0.0,0.2222222222222222,0.3333333333333333,0.4,0.5,1644.83081055,1689.32653809,1,1
0.0,0.2,0.2,0.0,0.4,0.3333333333333333,1661.33239746,1679.22387695,2,1
0.3333333333333333,0.2,0.4,0.3333333333333333,0.2,0.2222222222222222,1755.29162598,1628.73779297,1,0
0.6666666666666666,0.6,0.5,0.3333333333333333,0.0,0.2222222222222222,1666.13769531,1616.52148438,0,0
0.3333333333333333,0.2,0.4,0.3333333333333333,0.4,0.4444444444444444,1601.83874512,1646.25878906,4,1
0.3333333333333333,0.2,0.375,0.6666666666666666,0.4,0.3,1566.4119873,1665.09179688,2,2
0.6666666666666666,0.6,0.7777777777777778,0.6666666666666666,0.4,0.375,1884.71154785,1668.42993164,4,1
0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.4,0.2222222222222222,1633.04199219,1663.09484863,2,1
0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.2,0.3,1663.97058105,1649.81274414,3,4
0.3333333333333333,0.4,0.3333333333333333,0.0,0.2,0.0,1689.7598877,1567.53320312,2,0
0.6666666666666666,0.2,0.5,0.3333333333333333,0.6,0.1111111111111111,1672.12646484,1664.65661621,2,1
0.3333333333333333,0.2,0.2,0.0,0.2,0.1111111111111111,1625.07250977,1615.05566406,0,1
0.6666666666666666,0.4,0.4444444444444444,0.3333333333333333,0.8,0.1,1786.11682129,1674.72314453,1,0
0.3333333333333333,0.2,0.5555555555555556,0.0,0.0,0.3,1585.10949707,1644.39746094,4,2
0.0,0.0,0.2,0.3333333333333333,0.4,0.6,1619.56433105,1825.04467773,0,4
1.0,1.0,0.8,0.0,0.4,0.2222222222222222,1941.23156738,1758.95690918,0,0
0.0,0.2,0.2,0.0,0.4,0.0,1659.73596191,1596.18688965,1,0
0.6666666666666666,0.4,0.45454545454545453,0.3333333333333333,0.6,0.45454545454545453,1658.32507324,1695.09899902,0,1
0.0,0.0,0.2,0.3333333333333333,0.2,0.2727272727272727,1633.32019043,1654.04736328,1,1
0.3333333333333333,0.2,0.2727272727272727,0.0,0.0,0.2,1664.24230957,1610.69897461,3,3
0.3333333333333333,0.2,0.45454545454545453,0.0,0.0,0.2,1655.68286133,1615.47338867,2,1
0.3333333333333333,0.4,0.45454545454545453,0.3333333333333333,0.6,0.4,1624.65478516,1790.21032715,2,1
0.3333333333333333,0.2,0.3333333333333333,1.0,0.8,0.8,1562.1940918,1935.1907959,1,0
1.0,0.6,0.6,0.3333333333333333,0.6,0.5454545454545454,1670.6295166,1888.89929199,0,2
0.3333333333333333,0.6,0.7,0.3333333333333333,0.6,0.4,1833.91003418,1640.45397949,0,0
0.6666666666666666,0.2,0.45454545454545453,0.0,0.4,0.3,1764.99768066,1678.45800781,3,1
0.6666666666666666,0.4,0.4,0.3333333333333333,0.6,0.36363636363636365,1577.15405273,1779.40576172,1,1
0.6666666666666666,0.4,0.4,0.0,0.4,0.2,1646.6315918,1771.59997559,1,1
0.6666666666666666,0.8,0.4,0.6666666666666666,0.4,0.36363636363636365,1703.73498535,1664.78063965,1,2
0.6666666666666666,0.4,0.5454545454545454,0.3333333333333333,0.6,0.2,1671.85571289,1635.45935059,2,1
0.3333333333333333,0.0,0.18181818181818182,0.3333333333333333,0.2,0.3333333333333333,1609.82922363,1661.09472656,0,3
0.0,0.0,0.18181818181818182,0.3333333333333333,0.4,0.09090909090909091,1613.84655762,1664.78955078,0,5
0.6666666666666666,0.6,0.5,0.3333333333333333,0.2,0.1,1775.44714355,1649.68908691,0,0
0.6666666666666666,0.6,0.7272727272727273,0.3333333333333333,0.2,0.2,1920.23083496,1661.3269043,3,2
0.6666666666666666,0.4,0.6,0.0,0.2,0.0,1591.14221191,1581.1126709,0,0
1.0,0.8,0.8,0.0,0.0,0.2727272727272727,1894.73925781,1632.2043457,2,1
0.0,0.2,0.3,0.6666666666666666,0.4,0.6363636363636364,1655.16320801,1827.73242188,2,3
0.6666666666666666,0.6,0.5454545454545454,0.0,0.0,0.18181818181818182,1683.1673584,1595.69909668,2,0
0.3333333333333333,0.6,0.2727272727272727,0.3333333333333333,0.4,0.3333333333333333,1675.16320801,1770.60925293,2,2
0.3333333333333333,0.2,0.4166666666666667,0.6666666666666666,0.6,0.7272727272727273,1654.52685547,1922.19494629,3,4
0.3333333333333333,0.4,0.25,0.3333333333333333,0.2,0.25,1675.22497559,1650.15625,0,1
0.6666666666666666,0.4,0.5,0.0,0.0,0.18181818181818182,1769.68640137,1595.46862793,3,1
0.3333333333333333,0.2,0.5,0.0,0.4,0.2727272727272727,1659.36279297,1677.53442383,0,0
0.6666666666666666,0.6,0.5,0.0,0.2,0.0,1629.78076172,1589.21826172,4,3
0.3333333333333333,0.2,0.36363636363636365,0.6666666666666666,0.8,0.5833333333333334,1583.03662109,1896.60095215,1,3
0.3333333333333333,0.6,0.6363636363636364,0.6666666666666666,0.6,0.5,1832.73937988,1693.35241699,1,0
0.0,0.0,0.18181818181818182,0.0,0.2,0.36363636363636365,1630.34277344,1648.54504395,0,0
1.0,0.8,0.8181818181818182,0.0,0.2,0.18181818181818182,1900.18127441,1658.26489258,2,0
0.0,0.0,0.16666666666666666,0.0,0.2,0.0,1589.14196777,1579.45629883,4,1
0.0,0.0,0.16666666666666666,0.6666666666666666,0.6,0.4166666666666667,1591.2520752,1676.28039551,1,1
0.6666666666666666,0.2,0.36363636363636365,0.0,0.0,0.09090909090909091,1649.60144043,1651.33435059,3,0
0.0,0.2,0.2727272727272727,0.0,0.6,0.18181818181818182,1660.23376465,1773.90307617,1,1
0.6666666666666666,0.4,0.36363636363636365,0.3333333333333333,0.8,0.18181818181818182,1689.75354004,1635.35681152,2,4
1.0,0.4,0.5833333333333334,0.3333333333333333,0.6,0.16666666666666666,1678.63232422,1689.7244873,1,2
0.6666666666666666,0.2,0.45454545454545453,0.0,0.0,0.25,1769.4921875,1629.28637695,2,1
0.6666666666666666,0.6,0.75,0.3333333333333333,0.4,0.4,1925.38745117,1665.14733887,2,3
0.6666666666666666,0.2,0.5454545454545454,0.6666666666666666,0.6,0.6666666666666666,1583.64221191,1836.33825684,0,2
0.3333333333333333,0.6,0.25,0.0,0.0,0.23076923076923078,1675.42492676,1625.71533203,1,3
0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.2,0.3076923076923077,1674.63208008,1661.86877441,3,2
0.3333333333333333,0.8,0.6666666666666666,0.6666666666666666,1.0,0.6153846153846154,1841.15136719,1903.24511719,1,2
0.3333333333333333,0.4,0.6923076923076923,0.0,0.2,0.16666666666666666,1910.57751465,1600.12219238,1,1
1.0,0.4,0.5384615384615384,0.6666666666666666,0.4,0.45454545454545453,1772.26806641,1679.95727539,2,1
0.3333333333333333,0.2,0.46153846153846156,0.0,0.0,0.08333333333333333,1655.2010498,1639.63330078,3,3
0.3333333333333333,0.2,0.3333333333333333,0.0,0.4,0.25,1568.47595215,1669.38806152,2,1
0.6666666666666666,0.6,0.5833333333333334,0.0,0.4,0.3333333333333333,1698.96875,1661.30249023,2,2
1.0,0.8,0.5384615384615384,0.0,0.0,0.16666666666666666,1650.47814941,1592.10754395,4,4
1.0,1.0,0.8333333333333334,0.3333333333333333,0.4,0.46153846153846156,1921.3762207,1685.55688477,2,1
0.0,0.2,0.25,0.0,0.2,0.16666666666666666,1660.2857666,1657.8314209,1,1
0.0,0.0,0.38461538461538464,0.6666666666666666,0.6,0.23076923076923078,1646.34472656,1701.03198242,2,0
0.6666666666666666,0.2,0.5384615384615384,0.6666666666666666,0.4,0.75,1665.01708984,1903.68493652,1,1
0.0,0.0,0.15384615384615385,0.0,0.2,0.0,1599.93225098,1582.1887207,0,0
0.0,0.2,0.16666666666666666,1.0,0.6,0.6923076923076923,1645.29370117,1844.72375488,0,1
0.3333333333333333,0.2,0.23076923076923078,0.0,0.2,0.3076923076923077,1612.63330078,1783.15588379,2,2
0.3333333333333333,0.2,0.5,0.0,0.6,0.16666666666666666,1583.5,1781.02160645,1,1
0.6666666666666666,0.2,0.4166666666666667,0.6666666666666666,0.4,0.4166666666666667,1668.58105469,1680.05395508,3,1
0.6666666666666666,0.4,0.46153846153846156,0.6666666666666666,0.4,0.38461538461538464,1680.41369629,1667.1697998,2,0
0.3333333333333333,0.2,0.23076923076923078,0.6666666666666666,0.6,0.25,1672.1842041,1653.97668457,1,0
1.0,0.6,0.5,0.0,0.0,0.15384615384615385,1689.0456543,1599.63378906,0,1
0.0,0.2,0.23076923076923078,1.0,1.0,0.6428571428571429,1660.41247559,1927.49291992,0,2
0.3333333333333333,0.2,0.23076923076923078,1.0,0.8,0.7142857142857143,1658.05725098,1851.0612793,0,2
0.3333333333333333,0.2,0.38461538461538464,0.3333333333333333,0.4,0.38461538461538464,1685.10498047,1677.94018555,1,0
0.3333333333333333,0.2,0.42857142857142855,0.0,0.0,0.0,1659.42346191,1589.04492188,1,0
0.3333333333333333,0.2,0.5,0.0,0.2,0.15384615384615385,1671.62084961,1617.49475098,2,0
0.0,0.2,0.15384615384615385,0.3333333333333333,0.4,0.6923076923076923,1642.64599609,1891.12963867,4,1
0.3333333333333333,0.0,0.42857142857142855,0.0,0.2,0.2857142857142857,1661.18688965,1780.70019531,2,0
0.6666666666666666,0.4,0.5,0.0,0.4,0.15384615384615385,1647.7401123,1792.23278809,1,0
0.3333333333333333,0.2,0.38461538461538464,0.6666666666666666,0.6,0.21428571428571427,1585.96948242,1691.43554688,0,4
0.6666666666666666,0.2,0.5,0.0,0.0,0.0,1767.24621582,1584.19946289,3,0
1.0,1.0,0.8461538461538461,0.3333333333333333,0.0,0.35714285714285715,1932.04101562,1651.34667969,2,1
0.3333333333333333,0.6,0.5384615384615384,0.3333333333333333,0.2,0.2857142857142857,1705.25402832,1655.86437988,0,2
0.3333333333333333,0.8,0.6153846153846154,0.0,0.2,0.23076923076923078,1857.77185059,1679.00830078,2,1
0.0,0.2,0.14285714285714285,0.0,0.4,0.07692307692307693,1611.4465332,1664.2689209,1,1
0.6666666666666666,0.4,0.5384615384615384,0.0,0.2,0.0,1772.00500488,1572.15100098,1,0
0.3333333333333333,0.2,0.6428571428571429,0.3333333333333333,0.6,0.23076923076923078,1869.4050293,1657.73168945,3,0
0.3333333333333333,0.2,0.2857142857142857,0.0,0.4,0.3076923076923077,1671.57421875,1677.23291016,5,3
1.0,0.4,0.5714285714285714,0.3333333333333333,0.4,0.42857142857142855,1782.24121094,1691.47094727,3,1
0.0,0.0,0.46153846153846156,0.0,0.2,0.15384615384615385,1579.44055176,1674.64099121,1,0
0.3333333333333333,0.2,0.21428571428571427,0.3333333333333333,0.4,0.2857142857142857,1610.1072998,1664.37072754,2,1
0.6666666666666666,0.4,0.4666666666666667,0.0,0.4,0.14285714285714285,1667.52453613,1617.29699707,4,1
0.0,0.2,0.21428571428571427,0.0,0.2,0.0,1671.12963867,1587.83581543,1,2
0.6666666666666666,0.4,0.42857142857142855,0.6666666666666666,0.4,0.26666666666666666,1685.01403809,1689.43249512,1,2
0.6666666666666666,0.8,0.6428571428571429,0.0,0.2,0.0,1857.4498291,1569.3572998,5,2
0.6666666666666666,0.4,0.4666666666666667,0.0,0.4,0.35714285714285715,1664.37243652,1680.72619629,1,1
0.3333333333333333,0.4,0.21428571428571427,0.0,0.2,0.21428571428571427,1656.62475586,1675.87939453,0,0
0.3333333333333333,0.2,0.4666666666666667,0.3333333333333333,0.4,0.21428571428571427,1665.68945312,1653.49768066,1,0
1.0,1.0,0.8571428571428571,0.3333333333333333,0.2,0.6428571428571429,1936.26928711,1873.08251953,1,1
0.0,0.0,0.21428571428571427,0.0,0.4,0.14285714285714285,1649.45654297,1796.96899414,1,0
0.0,0.2,0.13333333333333333,0.0,0.6,0.26666666666666666,1610.78674316,1764.58813477,0,0
0.3333333333333333,0.2,0.5333333333333333,0.0,0.4,0.2857142857142857,1677.34765625,1676.4342041,0,0
0.6666666666666666,0.4,0.3333333333333333,0.0,0.2,0.3333333333333333,1682.27600098,1659.45373535,2,0
1.0,0.4,0.6,0.0,0.4,0.07142857142857142,1786.97180176,1662.82263184,4,2
0.6666666666666666,0.2,0.5333333333333333,1.0,0.8,0.7333333333333333,1647.52197266,1860.10681152,0,1
0.3333333333333333,0.2,0.35714285714285715,0.0,0.4,0.14285714285714285,1566.70031738,1671.66516113,1,4
0.3333333333333333,0.4,0.5,0.3333333333333333,0.4,0.26666666666666666,1699.11230469,1655.15649414,1,1
1.0,0.4,0.5714285714285714,0.6666666666666666,0.2,0.3333333333333333,1762.26477051,1659.39685059,4,0
0.6666666666666666,0.2,0.26666666666666666,0.3333333333333333,0.2,0.21428571428571427,1608.3873291,1613.10998535,3,2
0.6666666666666666,0.8,0.8,0.0,0.6,0.25,1915.8717041,1770.32263184,4,2
0.6666666666666666,0.4,0.4375,0.0,0.2,0.2,1657.80566406,1643.06677246,3,1
0.6666666666666666,0.4,0.5,0.0,0.2,0.6,1679.76611328,1878.03527832,1,2
0.0,0.2,0.2,0.0,0.4,0.13333333333333333,1652.59631348,1615.99304199,1,2
0.3333333333333333,0.2,0.26666666666666666,0.6666666666666666,0.4,0.3125,1652.61572266,1697.21655273,2,2
0.6666666666666666,0.4,0.4,0.3333333333333333,0.4,0.0625,1676.59155273,1600.82592773,1,1
0.6666666666666666,1.0,0.6666666666666666,0.0,0.6,0.3333333333333333,1882.52160645,1691.62866211,0,0
0.0,0.2,0.125,0.0,0.2,0.2,1608.01879883,1676.53027344,0,2
0.3333333333333333,0.2,0.2,0.0,0.0,0.0,1659.56689453,1555.41027832,3,3
1.0,0.4,0.625,1.0,0.8,0.6666666666666666,1796.99084473,1921.82141113,0,0
0.0,0.4,0.4666666666666667,1.0,0.8,0.75,1697.93103027,1876.17382812,3,2
0.3333333333333333,0.4,0.5,0.3333333333333333,0.2,0.3125,1687.83361816,1642.18579102,3,4
1.0,0.6,0.6,0.0,0.2,0.4,1766.88757324,1672.63903809,0,1
1.0,0.4,0.375,0.3333333333333333,0.6,0.2,1697.97644043,1685.46972656,3,1
0.3333333333333333,0.4,0.5,0.0,0.2,0.26666666666666666,1604.77856445,1674.98596191,3,1
0.3333333333333333,0.2,0.5,0.3333333333333333,0.2,0.25,1636.01098633,1654.94787598,1,1
0.3333333333333333,0.0,0.3333333333333333,0.0,0.2,0.3125,1560.02941895,1651.90112305,1,2
0.6666666666666666,0.6,0.3125,0.0,0.4,0.06666666666666667,1626.40356445,1667.37597656,1,1
0.3333333333333333,0.4,0.6666666666666666,0.3333333333333333,0.2,0.2,1882.81542969,1596.7154541,1,0
0.6666666666666666,0.6,0.8125,0.3333333333333333,0.6,0.1875,1922.37805176,1627.88647461,5,0
0.0,0.4,0.1875,0.3333333333333333,0.0,0.1875,1655.26916504,1597.40869141,1,0
0.3333333333333333,0.4,0.25,0.0,0.0,0.1875,1661.35510254,1636.89147949,2,0
0.3333333333333333,0.4,0.375,0.0,0.2,0.25,1686.85058594,1665.80358887,1,1
0.6666666666666666,0.6,0.625,0.0,0.2,0.0625,1867.39575195,1670.35742188,0,0
0.6666666666666666,0.4,0.5625,0.3333333333333333,0.2,0.25,1757.14025879,1679.21459961,0,0
0.3333333333333333,0.0,0.1875,0.3333333333333333,0.6,0.1875,1658.53173828,1678.95410156,1,3
0.6666666666666666,0.6,0.5333333333333333,0.3333333333333333,0.6,0.625,1618.4251709,1886.58666992,1,0
0.0,0.0,0.3125,0.0,0.6,0.3125,1555.03979492,1708.9564209,2,0
0.3333333333333333,0.4,0.5,0.0,0.4,0.13333333333333333,1711.17346191,1807.5456543,0,0
0.6666666666666666,0.6,0.6875,0.3333333333333333,0.2,0.4375,1873.70556641,1684.33898926,2,0
0.6666666666666666,0.2,0.47058823529411764,0.6666666666666666,0.4,0.35294117647058826,1672.49560547,1655.94763184,0,1
0.3333333333333333,0.2,0.47058823529411764,0.3333333333333333,0.2,0.4117647058823529,1678.89550781,1676.34008789,2,0
0.0,0.0,0.11764705882352941,0.0,0.0,0.23529411764705882,1588.14733887,1641.09692383,1,1
1.0,0.6,0.7058823529411765,0.0,0.2,0.23529411764705882,1873.12158203,1748.87658691,0,1
1.0,0.4,0.4117647058823529,0.6666666666666666,0.4,0.29411764705882354,1690.20397949,1707.66699219,1,2
0.6666666666666666,0.8,0.5,0.3333333333333333,0.6,0.35294117647058826,1687.80603027,1665.06359863,1,2
0.3333333333333333,0.2,0.47058823529411764,0.0,0.2,0.0,1664.02380371,1565.20947266,2,2
0.6666666666666666,0.4,0.29411764705882354,0.3333333333333333,0.8,0.058823529411764705,1620.36523438,1627.01489258,1,2
0.6666666666666666,0.4,0.5882352941176471,0.6666666666666666,0.4,0.7058823529411765,1799.61779785,1846.74377441,2,1
0.3333333333333333,0.0,0.47058823529411764,0.6666666666666666,0.6,0.625,1624.60021973,1921.31640625,2,2
0.6666666666666666,0.4,0.8235294117647058,0.0,0.0,0.23529411764705882,1915.43725586,1659.69091797,0,0
0.3333333333333333,0.6,0.23529411764705882,0.3333333333333333,0.6,0.5882352941176471,1666.01306152,1860.33459473,1,0
0.0,0.2,0.35294117647058826,0.0,0.0,0.17647058823529413,1667.43847656,1587.68054199,2,2
0.3333333333333333,0.2,0.5882352941176471,0.6666666666666666,0.6,0.23529411764705882,1839.0970459,1677.36914062,4,0
0.0,0.0,0.17647058823529413,0.0,0.4,0.125,1641.5637207,1807.26452637,1,0
1.0,0.8,0.5625,0.3333333333333333,0.4,0.23529411764705882,1636.28320312,1687.79699707,1,1
0.3333333333333333,0.2,0.35294117647058826,0.0,0.2,0.058823529411764705,1569.5423584,1662.43017578,2,1
0.3333333333333333,0.4,0.47058823529411764,0.0,0.0,0.17647058823529413,1717.08325195,1630.47937012,1,0
0.6666666666666666,0.6,0.29411764705882354,0.3333333333333333,0.4,0.17647058823529413,1675.50036621,1611.09680176,4,1
0.3333333333333333,0.4,0.5294117647058824,0.0,0.4,0.29411764705882354,1761.66357422,1680.78771973,2,0
0.6666666666666666,0.6,0.5294117647058824,0.3333333333333333,0.4,0.5882352941176471,1635.97277832,1908.19995117,1,1
0.3333333333333333,0.0,0.4444444444444444,0.3333333333333333,0.4,0.2777777777777778,1659.484375,1760.7833252,0,3
0.3333333333333333,0.2,0.4444444444444444,0.6666666666666666,0.8,0.3888888888888889,1646.37426758,1676.49572754,1,2
0.3333333333333333,0.2,0.2777777777777778,0.3333333333333333,0.2,0.3888888888888889,1595.21386719,1656.11950684,3,3
0.0,0.0,0.1111111111111111,0.6666666666666666,0.4,0.1111111111111111,1584.11206055,1633.83166504,3,1
0.6666666666666666,0.4,0.6666666666666666,0.3333333333333333,0.2,0.6666666666666666,1841.65307617,1831.80664062,1,1
0.6666666666666666,0.2,0.3888888888888889,0.0,0.2,0.2222222222222222,1666.78051758,1644.83520508,2,1
0.6666666666666666,0.4,0.47058823529411764,0.6666666666666666,0.6,0.3333333333333333,1663.53808594,1714.05786133,1,1
0.0,0.0,0.4444444444444444,0.6666666666666666,0.8,0.3888888888888889,1618.6171875,1669.80700684,1,0
0.3333333333333333,0.4,0.5,0.0,0.2,0.5555555555555556,1680.66369629,1895.45349121,0,1
0.6666666666666666,0.4,0.6111111111111112,0.0,0.4,0.0,1773.18029785,1570.71081543,1,1
0.3333333333333333,0.2,0.4444444444444444,0.0,0.2,0.11764705882352941,1662.99633789,1766.640625,3,3
0.6666666666666666,0.4,0.7777777777777778,0.0,0.2,0.16666666666666666,1899.90673828,1594.63671875,2,1
0.6666666666666666,0.6,0.5,0.3333333333333333,0.2,0.5555555555555556,1714.5994873,1839.4119873,0,2
0.6666666666666666,0.8,0.2777777777777778,0.0,0.0,0.2222222222222222,1662.42285156,1646.90209961,1,1
0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.2,0.2222222222222222,1685.44299316,1676.21044922,0,2
0.0,0.0,0.3333333333333333,0.3333333333333333,0.2,0.2222222222222222,1656.3626709,1664.01257324,2,1
0.3333333333333333,0.2,0.6111111111111112,0.3333333333333333,0.0,0.16666666666666666,1834.04760742,1594.97058105,1,0
0.3333333333333333,0.6,0.5555555555555556,0.0,0.2,0.1111111111111111,1773.36547852,1765.62438965,1,1
0.3333333333333333,0.2,0.2222222222222222,0.0,0.0,0.05555555555555555,1639.08337402,1637.42700195,5,1
0.3333333333333333,0.4,0.5,0.0,0.4,0.2777777777777778,1623.30700684,1672.53234863,5,1
0.6666666666666666,0.4,0.3888888888888889,0.0,0.2,0.16666666666666666,1577.25036621,1626.00134277,0,2
nan,nan,nan,nan,nan,nan,1707.4432373,1659.58068848,2,0
nan,nan,nan,nan,nan,nan,1662.18530273,1545.05053711,1,1
nan,nan,nan,nan,nan,nan,1673.36621094,1665.0657959,4,1
nan,nan,nan,nan,nan,nan,1653.73657227,1692.55847168,1,1
nan,nan,nan,nan,nan,nan,1659.69885254,1769.92089844,2,2
nan,nan,nan,nan,nan,nan,1598.41491699,1548.8861084,1,1
nan,nan,nan,nan,nan,nan,1640.41186523,1651.41101074,1,1
nan,nan,nan,nan,nan,nan,1640.04516602,1778.48071289,1,1
nan,nan,nan,nan,nan,nan,1838.1505127,1851.78381348,1,0
nan,nan,nan,nan,nan,nan,1627.04504395,1903.42687988,1,4
nan,nan,nan,nan,nan,nan,1653.09094238,1844.80969238,0,1
nan,nan,nan,nan,nan,nan,1654.58325195,1638.73193359,2,1
nan,nan,nan,nan,nan,nan,1552.19494629,1621.38208008,1,3
nan,nan,nan,nan,nan,nan,1693.45129395,1683.84875488,2,0
nan,nan,nan,nan,nan,nan,1776.53393555,1652.84387207,2,1
nan,nan,nan,nan,nan,nan,1845.12463379,1595.1060791,2,1
nan,nan,nan,nan,nan,nan,1768.76623535,1641.99194336,0,1
nan,nan,nan,nan,nan,nan,1652.09155273,1657.26757812,3,2
nan,nan,nan,nan,nan,nan,1909.08984375,1660.85351562,5,3
nan,nan,nan,nan,nan,nan,1549.96826172,1714.93237305,1,1
nan,nan,0.0,nan,nan,0.0,1648.078125,1649.20178223,1,0
nan,nan,0.0,nan,nan,1.0,1541.06237793,1849.8223877,0,2
nan,nan,1.0,nan,nan,0.0,1911.80627441,1650.78808594,3,0
nan,nan,1.0,nan,nan,0.0,1660.43054199,1712.2064209,3,0
nan,nan,1.0,nan,nan,0.0,1702.07824707,1658.13708496,0,2
nan,nan,0.0,nan,nan,0.0,1756.11682129,1593.18017578,2,2
nan,nan,1.0,nan,nan,0.0,1658.57092285,1675.22192383,1,2
nan,nan,0.0,nan,nan,1.0,1552.69433594,1654.64135742,1,1
nan,nan,1.0,nan,nan,0.0,1698.8067627,1750.01879883,4,2
nan,nan,0.0,nan,nan,0.0,1647.47375488,1847.73034668,1,1
nan,nan,1.0,nan,nan,0.0,1853.45703125,1648.96740723,2,1
nan,nan,0.0,nan,nan,0.0,1632.23876953,1553.38134766,2,1
nan,nan,0.0,nan,nan,0.0,1642.53564453,1673.27856445,4,0
nan,nan,0.0,nan,nan,0.0,1673.37634277,1536.87609863,2,1
nan,nan,0.0,nan,nan,1.0,1598.7265625,1914.56896973,1,4
nan,nan,0.0,nan,nan,0.0,1653.40270996,1654.19274902,1,0
nan,nan,1.0,nan,nan,0.0,1684.27380371,1778.16223145,1,0
nan,nan,1.0,nan,nan,1.0,1844.06262207,1636.89208984,0,0
nan,nan,0.0,nan,nan,0.0,1632.60888672,1686.28735352,4,3
nan,nan,1.0,nan,nan,1.0,1709.60180664,1855.94482422,0,0
nan,nan,1.0,nan,nan,0.0,1692.9284668,1837.4486084,2,2
nan,nan,0.5,nan,nan,1.0,1678.69775391,1919.18896484,0,3
nan,nan,1.0,nan,nan,0.0,1769.50756836,1548.72802734,3,0
nan,nan,0.5,nan,nan,0.5,1656.66174316,1643.50610352,0,1
nan,nan,0.5,nan,nan,0.0,1676.78808594,1647.75,2,1
nan,nan,0.0,nan,nan,0.0,1739.22387695,1651.14160156,3,0
nan,nan,0.5,nan,nan,0.0,1640.19836426,1533.46435547,3,1
nan,nan,0.5,nan,nan,0.0,1659.84545898,1594.10644531,0,0
nan,nan,1.0,nan,nan,0.0,1659.15246582,1646.47961426,0,0
nan,nan,1.0,nan,nan,0.5,1941.81274414,1707.67504883,2,2
nan,nan,0.5,nan,nan,0.0,1654.75402832,1669.40661621,1,1
nan,nan,0.0,nan,nan,0.0,1656.37097168,1658.25048828,1,0
nan,nan,0.0,nan,nan,0.0,1540.7019043,1659.23962402,1,2
nan,nan,0.0,nan,nan,0.0,1610.51330566,1724.39855957,0,0
nan,nan,0.0,nan,nan,0.0,1557.43286133,1684.55554199,1,1
nan,nan,1.0,nan,nan,0.5,1880.73168945,1668.72827148,0,0
nan,nan,0.5,nan,nan,0.5,1666.21789551,1704.5690918,1,0
nan,nan,0.5,nan,nan,0.0,1661.51513672,1759.86853027,1,2
nan,nan,0.5,nan,nan,0.0,1850.73034668,1795.38977051,2,1
0.6666666666666666,0.2,0.6666666666666666,0.0,0.0,0.0,1723.14709473,1534.14196777,1,1
0.6666666666666666,0.4,0.6666666666666666,0.0,0.2,0.0,1714.71862793,1653.16931152,1,1
0.3333333333333333,0.2,0.3333333333333333,0.0,0.2,0.0,1682.93103027,1654.28125,1,0
nan,nan,1.0,0.0,0.0,0.0,1790.15490723,1611.76477051,3,0
0.3333333333333333,0.4,0.3333333333333333,1.0,0.8,1.0,1665.79956055,1934.76928711,0,1
0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,0.6,0.6666666666666666,1697.36364746,1874.05334473,0,1
0.3333333333333333,0.4,0.3333333333333333,0.0,0.0,0.0,1767.10241699,1559.05737305,3,1
0.3333333333333333,0.4,0.3333333333333333,0.0,0.4,0.0,1675.40661621,1855.96533203,0,1
nan,nan,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,1652.00097656,1673.42333984,0,1
0.6666666666666666,0.4,0.6666666666666666,0.0,0.2,0.0,1670.99133301,1662.6204834,1,0
0.6666666666666666,0.8,0.6666666666666666,0.0,0.4,0.0,1929.04504395,1673.99682617,4,0
0.3333333333333333,0.2,0.3333333333333333,0.0,0.2,0.0,1653.27954102,1713.71032715,2,2
0.6666666666666666,0.8,0.6666666666666666,0.3333333333333333,0.2,0.3333333333333333,1679.2989502,1667.09191895,0,1
0.0,0.0,0.0,nan,nan,0.0,1603.59448242,1639.78991699,2,2
0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,1645.3770752,1659.34179688,0,0
0.0,0.0,0.0,0.3333333333333333,0.4,0.3333333333333333,1552.42907715,1708.01586914,2,1
0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,1653.53662109,1767.91149902,2,2
0.6666666666666666,0.6,0.6666666666666666,0.0,0.6,0.0,1882.70251465,1785.19519043,1,0
0.6666666666666666,0.4,0.6666666666666666,0.3333333333333333,0.6,0.3333333333333333,1863.12548828,1691.2442627,1,1
0.0,0.0,0.0,0.0,0.2,0.0,1537.24316406,1685.49963379,2,0
